company,totalyearlycompensation,yearsofexperience,yearsatcompany,gender,Race,Education
Oracle,188000,16,5,Male,Asian,Master's Degree
Microsoft,215000,8,5,Female,Asian,Master's Degree
Facebook,211000,5,0,Female,White,Master's Degree
Amazon,186000,2,0,Male,Asian,Bachelor's Degree
Facebook,233000,5,0,Male,Asian,Bachelor's Degree
Microsoft,300000,11,11,Male,Asian,Bachelor's Degree
Oracle,40000,0,0,Male,Asian,Master's Degree
Microsoft,140000,3,3,Male,Asian,Master's Degree
Oracle,120000,14,2,Female,White,Bachelor's Degree
Oracle,138000,14,4,Male,Asian,Bachelor's Degree
Facebook,242000,2,2,Male,White,Bachelor's Degree
Oracle,169000,20,0,Male,White,Some College
Amazon,190000,13,1,Male,Asian,Master's Degree
Facebook,120000,5,0,Male,Asian,Master's Degree
Amazon,235000,4,1,Male,Asian,Master's Degree
Facebook,256000,3,1,Male,Asian,Master's Degree
Facebook,235000,2,2,Male,Asian,Bachelor's Degree
Facebook,348000,5,0,Male,White,Master's Degree
Microsoft,250000,15,14,Male,Asian,Bachelor's Degree
Google,305000,20,3,Male,White,Master's Degree
Facebook,230000,3,3,Male,Asian,Bachelor's Degree
Amazon,167000,2,2,Male,Asian,Master's Degree
Google,247000,3,0,Male,Asian,Master's Degree
Microsoft,239000,6,0,Male,Asian,Master's Degree
Apple,375000,8,3,Male,White,Bachelor's Degree
Google,269000,3,3,Male,White,Master's Degree
Microsoft,283000,9,1,Female,Asian,PhD
Google,185000,0,0,Male,Asian,Bachelor's Degree
Amazon,110000,0,0,Male,Asian,Bachelor's Degree
Microsoft,52000,5,3,Male,Asian,Bachelor's Degree
Facebook,245000,8,0,Male,Two Or More,Bachelor's Degree
Amazon,78000,0,0,Male,Asian,Bachelor's Degree
Facebook,380000,8,3,Female,Asian,Bachelor's Degree
Facebook,350000,9,1,Male,White,Bachelor's Degree
Facebook,269000,2,2,Male,Hispanic,Bachelor's Degree
Amazon,180000,3,3,Male,White,Bachelor's Degree
Microsoft,166000,9,2,Female,White,Bachelor's Degree
Amazon,150000,4,2,Male,Asian,Master's Degree
Google,100000,5,2,Male,Asian,Master's Degree
Amazon,414000,10,4,Female,White,PhD
Microsoft,168000,1,1,Male,Asian,Bachelor's Degree
Google,250000,5,1,Male,White,Master's Degree
Amazon,500000,22,2,Male,White,Bachelor's Degree
Microsoft,107000,5,0,Male,White,Bachelor's Degree
Amazon,163000,0,0,Male,Asian,Master's Degree
Facebook,305000,3,1,Female,Asian,Master's Degree
Amazon,171000,3,0,Male,White,Bachelor's Degree
Microsoft,179000,2,0,Female,White,Bachelor's Degree
Apple,528000,20,7,Male,Asian,Master's Degree
Facebook,247000,1,1,Female,Asian,Bachelor's Degree
Facebook,366000,2,2,Female,Asian,Master's Degree
Apple,159000,1,1,Male,White,Bachelor's Degree
Facebook,269000,2,2,Male,Black,Bachelor's Degree
Facebook,235000,1,0,Male,Hispanic,PhD
Microsoft,130000,10,2,Female,Asian,Master's Degree
Amazon,497000,18,4,Male,Asian,Master's Degree
Microsoft,261000,25,14,Male,Asian,Master's Degree
Apple,353000,25,1,Male,White,PhD
Oracle,145000,15,10,Male,White,Master's Degree
Google,450000,12,1,Male,Asian,Master's Degree
Amazon,277000,10,6,Male,Asian,Bachelor's Degree
Google,264000,2,2,Male,Asian,Bachelor's Degree
Facebook,275000,10,2,Male,White,Master's Degree
Amazon,388000,10,5,Male,Asian,Master's Degree
Google,204000,3,0,Male,Black,Bachelor's Degree
Microsoft,368000,21,21,Male,Hispanic,Master's Degree
Google,196000,0,0,Male,Asian,Bachelor's Degree
Amazon,102000,3,0,Male,Asian,Bachelor's Degree
Amazon,161000,2,2,Male,Asian,Bachelor's Degree
Facebook,261000,9,0,Male,White,Master's Degree
Google,384000,7,5,Male,White,Master's Degree
Facebook,336000,16,5,Female,Asian,Bachelor's Degree
Oracle,950000,25,23,Male,Asian,Master's Degree
Microsoft,210000,9,4,Male,Hispanic,Master's Degree
Facebook,306000,7,1,Male,Hispanic,Master's Degree
Google,140000,0,0,Male,Asian,PhD
Facebook,669000,10,3,Male,Asian,Master's Degree
Amazon,275000,5,0,Female,Asian,Bachelor's Degree
Amazon,435000,15,6,Male,White,Bachelor's Degree
Amazon,185000,3,0,Male,Asian,Master's Degree
Microsoft,301000,15,10,Male,White,Bachelor's Degree
Microsoft,189000,15,8,Female,White,Bachelor's Degree
Amazon,161000,0,0,Male,Asian,Master's Degree
Microsoft,297000,8,8,Male,Asian,Bachelor's Degree
Facebook,754000,6,1,Male,Asian,Bachelor's Degree
Microsoft,163000,1,1,Male,Asian,Bachelor's Degree
Amazon,259000,6,4,Male,Asian,Master's Degree
Facebook,353000,3,3,Female,White,Bachelor's Degree
Amazon,343000,30,0,Male,Asian,Master's Degree
Facebook,234000,6,1,Female,Asian,Master's Degree
Amazon,325000,7,4,Male,Asian,Master's Degree
Oracle,196000,0,0,Male,Asian,Bachelor's Degree
Facebook,265000,0,0,Male,Asian,PhD
Facebook,807000,13,3,Male,Asian,Bachelor's Degree
Facebook,267000,1,1,Male,White,Bachelor's Degree
Microsoft,115000,4,0,Male,Asian,Master's Degree
Google,175000,11,0,Female,Asian,Master's Degree
Microsoft,41000,1,1,Male,Asian,Bachelor's Degree
Facebook,323000,8,1,Male,White,Master's Degree
Facebook,279000,2,2,Male,Hispanic,Master's Degree
Amazon,77000,6,2,Male,Asian,Bachelor's Degree
Amazon,218000,15,4,Male,Two Or More,Bachelor's Degree
Facebook,222000,8,2,Female,Hispanic,Master's Degree
Facebook,600000,20,1,Male,Asian,Master's Degree
Amazon,186000,5,1,Male,White,Bachelor's Degree
Microsoft,160000,2,2,Male,Asian,Bachelor's Degree
Facebook,352000,10,1,Male,White,Master's Degree
Google,329000,5,5,Female,White,Bachelor's Degree
Microsoft,170000,1,1,Male,Asian,Master's Degree
Amazon,190000,6,0,Male,Asian,Master's Degree
Facebook,305000,3,3,Male,Asian,Bachelor's Degree
Amazon,234000,6,0,Male,White,Bachelor's Degree
Amazon,152000,0,0,Male,Asian,Bachelor's Degree
Microsoft,155000,2,1,Female,Black,Bachelor's Degree
Amazon,273000,5,0,Male,Asian,Master's Degree
Amazon,195000,2,2,Male,Asian,Master's Degree
Amazon,136000,9,1,Male,Two Or More,Master's Degree
Microsoft,221000,4,4,Female,Asian,PhD
Amazon,160000,1,0,Male,Black,Bachelor's Degree
Google,228000,3,3,Other,White,Bachelor's Degree
Facebook,375000,20,1,Female,White,Master's Degree
Microsoft,112000,6,0,Male,Asian,Bachelor's Degree
Facebook,414000,8,4,Male,White,PhD
Facebook,328000,5,2,Female,Asian,Master's Degree
Facebook,390000,20,2,Male,Hispanic,Master's Degree
Facebook,243000,13,0,Female,Asian,Bachelor's Degree
Facebook,506000,4,2,Male,White,Bachelor's Degree
Facebook,255000,2,2,Male,Two Or More,Bachelor's Degree
Google,59000,1,0,Male,Asian,Bachelor's Degree
Oracle,227000,20,9,Female,White,Bachelor's Degree
Google,267000,6,0,Male,White,Bachelor's Degree
Amazon,198000,13,1,Male,Asian,Bachelor's Degree
Amazon,188000,13,1,Male,Asian,Bachelor's Degree
Google,598000,14,0,Male,Asian,Master's Degree
Amazon,245000,8,0,Male,Asian,Master's Degree
Google,310000,12,1,Male,Asian,Master's Degree
Apple,120000,0,0,Male,White,Master's Degree
Amazon,320000,15,4,Male,White,Bachelor's Degree
Microsoft,335000,11,11,Male,Asian,Master's Degree
Facebook,600000,20,1,Male,Asian,Master's Degree
Facebook,443000,4,4,Male,Asian,Master's Degree
Microsoft,178000,4,0,Male,White,Bachelor's Degree
Google,200000,8,1,Male,White,Bachelor's Degree
Amazon,237000,2,1,Male,White,PhD
Amazon,195000,2,0,Female,White,PhD
Amazon,365000,10,8,Male,Asian,Bachelor's Degree
Amazon,205000,10,10,Female,White,Master's Degree
Google,321000,12,5,Male,Asian,Bachelor's Degree
Google,393000,12,6,Male,Asian,Bachelor's Degree
Google,280000,2,2,Male,Asian,PhD
Amazon,386000,12,0,Male,Asian,Bachelor's Degree
Microsoft,233000,14,6,Male,Asian,Bachelor's Degree
Google,292000,3,0,Male,Asian,Master's Degree
Amazon,192000,3,0,Male,Black,Master's Degree
Google,98000,3,3,Male,White,Master's Degree
Amazon,138000,0,0,Male,Asian,Bachelor's Degree
Google,262000,2,0,Male,Asian,Master's Degree
Facebook,314000,6,0,Male,White,Bachelor's Degree
Microsoft,32000,0,0,Male,Asian,Master's Degree
Microsoft,280000,5,0,Male,Asian,Master's Degree
Facebook,313000,3,3,Male,Asian,Master's Degree
Microsoft,153000,0,0,Female,White,Bachelor's Degree
Facebook,296000,9,2,Male,Asian,Master's Degree
Microsoft,189000,6,3,Female,White,Bachelor's Degree
Amazon,221000,5,1,Male,White,Highschool
Google,250000,3,2,Male,White,Master's Degree
Amazon,201000,10,4,Male,Black,Bachelor's Degree
Microsoft,172000,5,5,Male,Asian,Bachelor's Degree
Microsoft,153000,10,1,Male,Asian,Bachelor's Degree
Amazon,257000,7,2,Male,Hispanic,Bachelor's Degree
Microsoft,228000,10,2,Male,White,Bachelor's Degree
Amazon,660000,25,7,Male,White,Master's Degree
Microsoft,310000,9,9,Male,Asian,Master's Degree
Microsoft,182000,7,7,Male,White,PhD
Amazon,246000,7,0,Male,Asian,Bachelor's Degree
Google,497000,20,9,Male,White,Bachelor's Degree
Amazon,339000,14,0,Female,White,Master's Degree
Microsoft,120000,1,1,Male,White,Some College
Microsoft,140000,3,0,Male,Asian,Master's Degree
Amazon,94000,3,3,Male,White,Bachelor's Degree
Amazon,199000,7,5,Male,Two Or More,Highschool
Amazon,165000,5,3,Male,White,Bachelor's Degree
Google,258000,4,0,Male,Asian,Master's Degree
Amazon,180000,1,0,Other,White,PhD
Facebook,297000,5,2,Male,White,PhD
Amazon,200000,4,4,Male,Asian,Bachelor's Degree
Apple,355000,10,2,Male,White,Master's Degree
Amazon,266000,10,0,Male,Asian,PhD
Oracle,230000,10,7,Female,White,Master's Degree
Amazon,181000,4,0,Male,Asian,Master's Degree
Amazon,165000,1,1,Male,Asian,Bachelor's Degree
Facebook,380000,2,2,Male,Asian,Master's Degree
Oracle,260000,4,0,Male,Asian,Master's Degree
Facebook,250000,2,2,Male,Asian,Bachelor's Degree
Facebook,379000,6,2,Male,Asian,Bachelor's Degree
Apple,240000,12,8,Male,Asian,Bachelor's Degree
Google,199000,0,0,Male,White,PhD
Amazon,179000,0,0,Male,Asian,Master's Degree
Amazon,86000,11,3,Male,Asian,Master's Degree
Amazon,171000,1,1,Male,Asian,Master's Degree
Microsoft,176000,0,0,Male,Asian,Bachelor's Degree
Microsoft,173000,22,2,Male,White,Highschool
Facebook,369000,10,4,Male,White,Master's Degree
Google,220000,2,2,Male,Asian,Bachelor's Degree
Oracle,240000,16,1,Male,White,Master's Degree
Microsoft,450000,16,9,Male,Asian,Master's Degree
Facebook,171000,0,0,Male,Asian,Bachelor's Degree
Facebook,356000,9,0,Male,White,Bachelor's Degree
Google,378000,5,4,Male,Asian,Master's Degree
Microsoft,170000,8,6,Male,White,Master's Degree
Amazon,275000,10,2,Male,White,Master's Degree
Amazon,133000,5,1,Male,Hispanic,Bachelor's Degree
Microsoft,310000,9,9,Male,Asian,Master's Degree
Facebook,218000,7,0,Male,Hispanic,Bachelor's Degree
Facebook,650000,15,4,Male,White,Bachelor's Degree
Facebook,460000,6,1,Female,White,Bachelor's Degree
Facebook,390000,5,3,Male,Asian,Bachelor's Degree
Microsoft,186000,0,0,Male,Asian,Bachelor's Degree
Google,320000,13,1,Male,White,Master's Degree
Amazon,445000,7,0,Male,Asian,Bachelor's Degree
Facebook,1130000,10,5,Male,Asian,Master's Degree
Apple,450000,9,0,Male,Asian,Master's Degree
Facebook,140000,3,3,Female,Asian,Bachelor's Degree
Facebook,362000,16,0,Male,Asian,Master's Degree
Microsoft,200000,15,15,Male,White,Master's Degree
Facebook,696000,5,5,Male,White,Bachelor's Degree
Amazon,79000,3,3,Female,Asian,Bachelor's Degree
Google,238000,5,2,Male,White,Bachelor's Degree
Facebook,400000,11,6,Male,Asian,Bachelor's Degree
Facebook,395000,2,2,Male,White,Bachelor's Degree
Amazon,160000,0,0,Male,Asian,Bachelor's Degree
Microsoft,141000,2,0,Female,Asian,Bachelor's Degree
Facebook,260000,3,3,Male,Asian,Master's Degree
Amazon,315000,4,0,Female,White,Master's Degree
Google,436000,6,0,Male,Asian,PhD
Microsoft,275000,11,6,Male,Asian,Master's Degree
Facebook,498000,12,2,Female,White,Master's Degree
Microsoft,153000,3,1,Male,White,Bachelor's Degree
Microsoft,183000,3,3,Female,Asian,Bachelor's Degree
Facebook,159000,2,1,Male,Hispanic,Bachelor's Degree
Google,380000,13,1,Female,Hispanic,Master's Degree
Amazon,160000,6,5,Male,White,Bachelor's Degree
Amazon,228000,20,4,Male,White,Master's Degree
Facebook,257000,3,1,Male,White,PhD
Facebook,233000,2,2,Female,Asian,Master's Degree
Facebook,424000,15,4,Male,White,Bachelor's Degree
Amazon,150000,0,0,Male,Two Or More,Master's Degree
Facebook,415000,10,2,Male,Asian,PhD
Amazon,162000,10,1,Male,White,Highschool
Amazon,327000,4,4,Male,White,Master's Degree
Google,198000,1,0,Female,Asian,Master's Degree
Amazon,161000,1,1,Female,Asian,Master's Degree
Microsoft,509000,16,9,Male,Asian,Master's Degree
Google,250000,6,1,Female,White,Master's Degree
Microsoft,420000,20,0,Male,White,Bachelor's Degree
Google,188000,2,0,Male,Hispanic,Master's Degree
Google,205000,2,0,Female,Asian,Bachelor's Degree
Facebook,256000,1,1,Male,White,Bachelor's Degree
Microsoft,166000,1,0,Male,Asian,Bachelor's Degree
Amazon,128000,2,2,Male,Asian,Master's Degree
Microsoft,384000,23,23,Male,White,Bachelor's Degree
Amazon,240000,5,3,Male,Hispanic,Master's Degree
Amazon,163000,4,0,Male,Hispanic,Bachelor's Degree
Microsoft,760000,14,11,Male,White,Master's Degree
Facebook,440000,24,3,Male,White,Bachelor's Degree
Microsoft,343000,15,15,Female,White,Bachelor's Degree
Amazon,85000,2,0,Male,White,Bachelor's Degree
Amazon,165000,3,1,Male,Black,Bachelor's Degree
Microsoft,214000,12,7,Male,White,Bachelor's Degree
Amazon,215000,5,5,Male,Asian,Master's Degree
Amazon,173000,1,1,Male,Asian,Bachelor's Degree
Microsoft,175000,13,4,Female,White,Bachelor's Degree
Amazon,395000,13,4,Male,Asian,Master's Degree
Facebook,291000,4,3,Male,Asian,Bachelor's Degree
Facebook,556000,7,5,Male,Asian,Master's Degree
Amazon,81000,1,0,Male,Two Or More,Master's Degree
Amazon,157000,1,1,Male,Asian,Bachelor's Degree
Facebook,242000,0,0,Female,Asian,PhD
Amazon,93000,2,1,Male,White,Master's Degree
Google,89000,8,1,Female,White,Master's Degree
Apple,800000,23,1,Female,Asian,Master's Degree
Facebook,173000,1,1,Male,Asian,Bachelor's Degree
Facebook,338000,3,3,Female,Asian,Master's Degree
Oracle,160000,1,0,Male,Asian,Master's Degree
Microsoft,223000,10,5,Male,White,Master's Degree
Amazon,89000,4,4,Male,Asian,Master's Degree
Facebook,285000,5,3,Male,Asian,Master's Degree
Amazon,143000,8,6,Female,White,Bachelor's Degree
Facebook,766000,12,7,Male,White,Master's Degree
Microsoft,133000,5,5,Male,Asian,Highschool
Apple,171000,5,1,Male,Asian,Bachelor's Degree
Google,410000,12,5,Male,White,Some College
Google,135000,7,4,Male,White,Master's Degree
Microsoft,149000,14,1,Male,Asian,Master's Degree
Apple,950000,27,27,Male,White,Bachelor's Degree
Google,700000,22,8,Female,White,Master's Degree
Google,133000,5,1,Male,White,Bachelor's Degree
Oracle,145000,15,10,Male,White,Master's Degree
Amazon,154000,1,0,Male,Asian,Bachelor's Degree
Facebook,550000,6,6,Male,Asian,Master's Degree
Facebook,258000,0,0,Male,Asian,PhD
Apple,155000,2,1,Male,Asian,Bachelor's Degree
Google,214000,2,2,Male,Asian,Bachelor's Degree
Microsoft,192000,14,7,Female,White,Bachelor's Degree
Amazon,177000,19,1,Male,White,Master's Degree
Facebook,385000,5,1,Male,Asian,Bachelor's Degree
Google,366000,12,12,Female,Asian,Master's Degree
Apple,209000,8,8,Male,Asian,Master's Degree
Microsoft,18000,0,0,Male,Hispanic,Some College
Microsoft,48000,3,1,Female,Asian,Bachelor's Degree
Apple,300000,16,8,Male,Asian,Bachelor's Degree
Google,90000,1,0,Male,White,Highschool
Amazon,300000,14,6,Male,White,Master's Degree
Google,199000,5,2,Male,White,Bachelor's Degree
Microsoft,142000,3,2,Male,Asian,Bachelor's Degree
Google,252000,4,3,Male,Asian,Master's Degree
Amazon,120000,1,0,Male,Asian,Master's Degree
Amazon,120000,0,0,Male,White,Master's Degree
Apple,225000,8,8,Female,White,Bachelor's Degree
Google,227000,4,4,Female,White,Bachelor's Degree
Apple,175000,5,1,Male,White,Master's Degree
Amazon,191000,3,3,Male,Asian,Master's Degree
Microsoft,178000,1,1,Male,Asian,Bachelor's Degree
Google,357000,15,0,Male,Asian,Master's Degree
Facebook,307000,13,1,Male,White,Master's Degree
Apple,358000,4,1,Male,Asian,Master's Degree
Microsoft,164000,2,0,Male,Asian,Bachelor's Degree
Amazon,278000,2,0,Male,Asian,Master's Degree
Amazon,375000,16,0,Male,Asian,Bachelor's Degree
Amazon,250000,12,1,Male,Two Or More,Some College
Google,220000,0,0,Male,Asian,Bachelor's Degree
Facebook,237000,20,7,Male,White,Bachelor's Degree
Amazon,154000,1,1,Male,Asian,Bachelor's Degree
Amazon,378000,8,8,Female,Two Or More,Bachelor's Degree
Microsoft,119000,11,2,Male,White,Bachelor's Degree
Google,145000,3,2,Female,Black,Bachelor's Degree
Amazon,140000,5,2,Female,White,Bachelor's Degree
Apple,249000,8,4,Male,Asian,Master's Degree
Amazon,155000,0,0,Male,White,Bachelor's Degree
Facebook,330000,5,3,Female,Asian,Master's Degree
Facebook,425000,8,3,Female,Asian,Bachelor's Degree
Google,324000,10,0,Male,Two Or More,PhD
Amazon,130000,3,0,Male,White,Highschool
Microsoft,100000,2,2,Male,Asian,PhD
Microsoft,132000,1,1,Male,White,Bachelor's Degree
Amazon,145000,1,1,Male,White,Bachelor's Degree
Apple,225000,4,2,Male,Asian,Master's Degree
Facebook,323000,5,1,Male,Hispanic,Bachelor's Degree
Google,421000,25,3,Male,Asian,Master's Degree
Facebook,240000,2,2,Male,Asian,Bachelor's Degree
Facebook,167000,5,2,Male,Asian,Master's Degree
Google,247000,2,2,Male,Asian,Master's Degree
Facebook,512000,12,2,Male,Asian,Master's Degree
Facebook,87000,5,1,Male,White,Bachelor's Degree
Facebook,299000,6,6,Male,Asian,Bachelor's Degree
Amazon,76000,0,0,Male,Asian,Bachelor's Degree
Amazon,152000,0,0,Male,Asian,Bachelor's Degree
Google,162000,6,1,Female,White,Master's Degree
Amazon,124000,10,1,Male,Asian,Master's Degree
Facebook,142000,3,0,Male,Asian,Master's Degree
Amazon,140000,0,0,Male,Asian,Bachelor's Degree
Amazon,155000,4,2,Male,Asian,Master's Degree
Microsoft,450000,15,12,Male,White,Master's Degree
Apple,175000,2,1,Male,Two Or More,Bachelor's Degree
Amazon,226000,8,6,Male,Asian,Bachelor's Degree
Oracle,258000,4,0,Male,Asian,Master's Degree
Oracle,294000,9,3,Male,Asian,Bachelor's Degree
Google,330000,11,5,Female,Asian,Master's Degree
Apple,200000,1,1,Female,Asian,Master's Degree
Amazon,198000,4,0,Male,White,Highschool
Facebook,321000,10,3,Male,Two Or More,Bachelor's Degree
Google,181000,6,0,Male,White,Bachelor's Degree
Facebook,400000,10,4,Male,Asian,Master's Degree
Amazon,28000,0,0,Male,Asian,Bachelor's Degree
Amazon,300000,13,5,Male,Hispanic,Master's Degree
Facebook,526000,14,0,Male,White,Bachelor's Degree
Microsoft,195000,2,2,Male,Black,Bachelor's Degree
Microsoft,175000,15,0,Male,Asian,Master's Degree
Facebook,400000,11,5,Male,Asian,Bachelor's Degree
Microsoft,71000,6,1,Male,Black,Bachelor's Degree
Microsoft,71000,6,1,Male,Black,Bachelor's Degree
Microsoft,158000,0,0,Female,Asian,Bachelor's Degree
Amazon,186000,5,3,Male,Asian,PhD
Amazon,127000,3,2,Male,Hispanic,Master's Degree
Microsoft,540000,19,19,Male,Hispanic,Bachelor's Degree
Google,88000,6,0,Male,Asian,Bachelor's Degree
Amazon,238000,5,5,Male,Asian,Bachelor's Degree
Google,70000,5,5,Female,Asian,Master's Degree
Facebook,411000,4,0,Male,Asian,Bachelor's Degree
Amazon,200000,6,3,Male,Asian,Master's Degree
Apple,255000,5,5,Male,White,Bachelor's Degree
Microsoft,135000,2,2,Male,Asian,Bachelor's Degree
Amazon,468000,15,8,Male,Asian,Bachelor's Degree
Amazon,138000,0,0,Male,Two Or More,Bachelor's Degree
Amazon,236000,9,3,Male,Asian,Bachelor's Degree
Facebook,240000,2,2,Male,White,Master's Degree
Amazon,166000,2,0,Female,Asian,Master's Degree
Microsoft,320000,23,21,Male,White,Bachelor's Degree
Microsoft,135000,2,0,Male,Black,Bachelor's Degree
Microsoft,273000,6,1,Male,Asian,Master's Degree
Microsoft,173000,15,3,Male,Hispanic,Master's Degree
Microsoft,96000,2,0,Female,Asian,Bachelor's Degree
Google,372000,9,8,Male,Asian,Master's Degree
Facebook,464000,5,4,Female,Asian,Bachelor's Degree
Microsoft,111000,10,0,Male,Asian,Bachelor's Degree
Microsoft,240000,6,0,Male,Asian,Master's Degree
Google,139000,1,1,Male,White,Bachelor's Degree
Google,271000,4,4,Male,Hispanic,Bachelor's Degree
